	Unnamed: 0.1	PhraseId	SentenceId	Phrase	Sentiment
4187	16555	18269.0	798	old garbag hollywood ha tri pass accept teen entertain time	0.0
4188	16571	12572.0	540	meet rustic retreat pee tree	2.0
4189	16589	13280.0	571	goofi nutti consist funni	4.0
4190	16590	39393.0	1882	75minut sampl pueril rubbish listless witless devoid anyth resembl humor	0.0
4191	16593	114013.0	6061	turn out go home	3.0
4192	16625	140198.0	7608	reign fire might go down one alltim great apocalyps movi	3.0
4193	16628	26366.0	1209	move stark remind casualti war reach much imagin	4.0
4194	16635	129798.0	6986	begin promis run aground snare in tangl plot	1.0
4195	16641	34273.0	1610	quiet patient tenaci mr lopez approach hi difficult endless work remark seren disciplin	4.0
4196	16655	66277.0	3360	no thank	1.0
4197	16695	4055.0	153	one few cool actor never seem awar hi cool	3.0
4198	16697	119989.0	6418	ponder plod soap opera disguis featur film	1.0
4199	16698	1216.0	45	fortun still option	2.0
4200	16699	44818.0	2175	aim squar least demand demograph group veri small children delight simpli spend time familiar cartoon charact	2.0
4201	16717	143780.0	7803	string stale gag no good insid dope no particular bite	1.0
4202	16725	42330.0	2040	seen hippieturnedyuppi plot befor enthusiast charm in fire make formula fresh	3.5
4203	16753	138297.0	7486	set anim back 30 year music back 40 year judaism back least 50	0.0
4204	16774	41521.0	1999	french film downhom flavor	3.0
4205	16777	1088.0	40	could young romant out date	2.5
4206	16778	52215.0	2579	stuffi full moral ambigu noth shout	1.0
4207	16782	38383.0	1828	movi major devast flaw relianc formula though quit enough lessen overal impact movi could	1.5
4208	16787	135420.0	7314	halloween resurrect nt exactli qualiti cinema nt nearli terribl cold	2.0
4209	16796	20973.0	937	full flatul joke mild sexual refer kung pow	1.0
4210	16816	14964.0	643	cold movi claim express warmth long	1.0
4211	16837	118391.0	6324	must in gene	2.0
4212	16849	32168.0	1507	one best look stylish anim movi in quit	4.0
4213	16858	130726.0	7043	unnerv suspens find ring indisput spooki film screenplay die	4.0
4214	16879	73359.0	3749	spirit iconoclast abandon howev make unexpectedli giddi view	3.0
4215	16885	110527.0	5857	barrel along start befor becom mire in sentiment	2.0
4216	16887	98671.0	5174	onli stori match	1.6666666666666667
4217	16897	33275.0	1559	sundrench masterpiec part parlor game part psycholog case studi part droll social satir	4.0
4218	16898	7109.0	288	flamelik roil blackandwhit inspir trembl gratitud	3.0
4219	16901	30025.0	1394	stori like ravel bolero build crescendo encompass mani path start	3.0
4220	16902	133649.0	7210	davi candid archli funni deepli authent take intim relationship come fruition in sophomor effort	3.0
4221	16907	155073.0	8487	nt avert eye moment	3.0
4222	16910	117922.0	6299	result depress liber never bore	2.0
4223	16933	9064.0	379	stumbl over everi cheap trick in book tri make outrag come even easier	1.0
4224	16946	93575.0	4880	film remind vastli improv german version big fat greek wed better charact genuin quirki least measur style	3.0
4225	16960	73429.0	3753	refresh see movi embrac oldfashion theme in process come out look like someth wholli origin	3.6666666666666665
4226	16970	68572.0	3481	love amaz holofcen deep uncompromis curtsi women know veri like	3.0
4227	16979	61074.0	3085	ha customarili jovial air deficit flimflam invent	2.0
4228	16989	42176.0	2030	wordi wisp comedi	1.5
4229	17001	117666.0	6279	ha no affect kurd wore down	1.0
4230	17010	36243.0	1713	joke telegraph far in advanc must lost in mail	1.0
4231	17016	70493.0	3595	watch thi film one left inescap conclus hitchen obsess kissing bottom sophist flower child desir purg world tooth claw human power	3.0
4232	17026	14238.0	614	movi strain stay light comic side issu despit difficulti deal destruct properti potenti life	2.0
4233	17029	101583.0	5345	make movi special	3.0
4234	17044	39788.0	1902	ripoff twice remov model lrb seagal rrb earlier copycat under sieg	0.0
4235	17046	137198.0	7420	home movi sweet treasur someth well worth time	4.0
4236	17051	124663.0	6699	neither scaryfunni tremor dementedfunni starship trooper movi nt tough take long paid matine price	1.0
4237	17058	16967.0	737	steven soderbergh doe nt remak andrei tarkovski solari much distil	1.0
4238	17063	25427.0	1164	best movi in mani moon passion sometim fuel best achiev time leav us strand noth lesser appetit	3.0
4239	17065	97635.0	5109	nt go straight video	2.0
4240	17083	4991.0	195	though film never veer comic cours unintent parallel might inadvert evok memori emot anyth humor	2.0
4241	17085	121276.0	6494	no reason miss interview assassin	3.0
4242	17094	30977.0	1444	classifi one altern realiti movi except would work much better deal in onli one realiti	1.0
4243	17099	6942.0	278	mildli enjoy toothless adapt much better book	2.5
4244	17108	76617.0	3940	compel french psycholog drama examin encount aloof father hi chilli son 20 year apart	3.5
4245	17118	42495.0	2049	proof onc filmmak follow book ca nt go wrong	4.0
4246	17121	104319.0	5504	michael moor ha perfect art highli entertain selfaggrand polit motiv documentarymak got potent topic ever	4.0
4247	17143	26877.0	1234	see relationship includ son hi wife wife father two brother incred subtleti acumen	3.5
4248	17145	9758.0	406	soulless jumbl ineptli assembl clich pabulum play like 95minut commerci nba properti	1.0
4249	17167	26499.0	1216	crass insult homag great film like like hot john wayn classic	0.0
4250	17170	41276.0	1981	muddl repetit rag say far less horrifi histor realiti filmmak characterist style	0.0
4251	17173	112199.0	5957	metaphor provoc too often viewer left puzzl mechan deliveri	1.0
4252	17204	65102.0	3294	everi potenti twist telegraph well in advanc everi perform respect mute movi seem made under influenc rohypnol	2.0
4253	17212	59977.0	3027	must end world best film far thi year franchis sequel star wesley snipe	3.0
4254	17237	115881.0	6177	shamelessli resort peerel sight gag might even caus tom green grimac still myer energi silli eventu prevail	2.0
4255	17250	121483.0	6508	feel time like giant commerci univers studio much action take place	0.0
4256	17264	122391.0	6562	stir funni final transport reimagin beauti beast 1930 horror film	4.0
4257	17269	20918.0	934	umpteenth summer skinni dip in jerri bruckheim putrid pond retread action twaddl	2.0
4258	17275	56089.0	2808	simpli doe nt suffici heft justifi twohour run time	2.0
4259	17313	90855.0	4728	director alfonso cuaron get vivid convinc perform fine cast gener keep thing go rapid pace occasion use omnisci voiceov narrat in manner french new wave film	3.0
4260	17368	129739.0	6982	hourandahalf inoffens unmemor filler	0.0
4261	17375	49155.0	2402	divers astonishingli articul cast palestinian isra children	3.0
4262	17387	75406.0	3867	brim passion word eccentr accidentpron charact crazi thing keep peopl go in thi crazi life	3.5
4263	17406	89393.0	4648	one rare film seem though wa written no one somehow manag convinc almost everyon wa put screen	4.0
4264	17426	149931.0	8166	grew up scoobi	2.0
4265	17443	18417.0	806	one resurrect too mani	1.0
4266	17462	148374.0	8074	stick realli except linger creepi one feel drag sad sordid univers gun drug avaric damag dream	0.5
4267	17472	52994.0	2627	nauseat spin credit sequenc veri talent underutil support cast bartlebi squander much give out	1.0
4268	17484	149527.0	8139	not sure word ever togeth in sentenc thi erot cannib movi bore	0.0
4269	17490	114643.0	6100	hard imagin anoth director ever make hi wife look bad in major movi	0.0
4270	17500	119704.0	6403	mckay seem embarrass hi invent tri rush intermediari passag appar hope audienc not notic glare trite plot devic ha put in servic	0.0
4271	17509	138056.0	7468	thi one escap lifetim network never know	1.0
4272	17510	124765.0	6705	turn in perfectli execut wonder sympathet charact altern touch funni	3.5
4273	17516	136172.0	7360	turn out smarter diabol could guess begin	2.5
4274	17520	79039.0	4068	crocodil hunter fan enjoy least real portion film	2.0
4275	17523	90635.0	4718	venezuelan say thing like si pretti much por favor go home talk american	2.0
4276	17583	32548.0	1526	seem like someon go motion	1.0
4277	17584	64429.0	3262	onelin snappi situat volatil comic opportun richli reward	4.0
4278	17595	10212.0	430	in one scene get stab soccer hooligan doublebarrel ripoff quentin tarantino climact shootout meat loaf explod	1.0
4279	17610	46764.0	2277	meticul uncov trail outrag forc craven conceal	3.0
4280	17626	56234.0	2819	fullfront attack audienc patienc	0.0
4281	17641	86165.0	4460	worth see weaver lapaglia	3.0
4282	17658	116626.0	6220	butterfing word bigfist direct jez butterworth manag blast even smallest sensit romanc hi clamor approach	1.5
4283	17659	99933.0	5243	less studi in mad love studi in schoolgirl obsess	1.5
4284	17660	51073.0	2514	lrb toback rrb fond fanci splitscreen stutter edit pompou refer wittgenstein kirkegaard blend uneasili titil materi	1.0
4285	17665	97361.0	5092	not see think see	2.0
4286	17676	155820.0	8529	underworld urban angst deriv martin scorses taxi driver goodfella thi film speak	3.0
4287	17679	72942.0	3726	lrb f rrb rom perform cinematographi outstand soundtrack unconvent narr film blazingli aliv admir mani level	3.0
4288	17688	42842.0	2069	charmer belgium	3.0
4289	17691	121995.0	6540	powder blue sunsplash white tuni make allur backdrop thi sensuou spirit tale prim widow find unlik releas in bellydanc club	3.0
4290	17759	94748.0	4944	complet creativ stillborn execut in manner not sure could singl iota wors soulless hunk exploit garbag	0.0
4291	17771	31143.0	1454	wo nt ani troubl get kid eat up veggi	3.0
4292	17773	1531.0	57	run live	0.0
4293	17775	20135.0	895	rather shapeless good time	3.0
4294	17788	111789.0	5933	make even elizabeth hurley seem graceless ugli	0.6666666666666666
4295	17793	13287.0	572	audiard success maintain suspens differ level throughout film grip compel	4.0
4296	17833	124125.0	6664	problem peopl in love in time money hardli specif era	2.0
4297	17841	133483.0	7202	buy accomplish actress thi big juici role	3.0
4298	17843	55954.0	2799	shunji iwai lili chou chou beauti shot ultim flaw film grow up in japan	1.0
4299	17863	84499.0	4372	gut crazi beast stalk men gun though like enjoy thi monster	2.6666666666666665
4300	17877	105622.0	5577	greengrass lrb work mullan script rrb forgo larger sociopolit pictur situat in northern ireland in favour approach throw one in pulsat thick truli frighten situat	2.0
4301	17882	48562.0	2372	uneven look grim futur doe nt come close level intellig visual splendour seen in film base philip k dick stori	1.0
4302	17888	64061.0	3241	stupid deriv horror film substitut extrem gore suspens	0.0
4303	17901	95259.0	4971	in strang way egoyan ha done too much	2.0
4304	17907	97658.0	5112	thi stuck pig movi flail limpli bizarr comedi pallid horror	0.0
4305	17935	49952.0	2451	troubl power	3.0
4306	17940	110960.0	5879	pack subplot involv variou silberstein feel like pilot episod tv seri featur film	1.25
4307	17941	50559.0	2487	thi chicago ha huge imagin success cast great credit well one terrif score attitud spare	4.0
4308	17953	135258.0	7304	author devote probabl find fascin may find baffl	1.5
4309	17971	59544.0	3003	hypnot cyber hymn cruel stori youth cultur	3.0
4310	17991	84186.0	4349	like bizarr heroin	2.0
4311	18005	90398.0	4705	cinemat disast inadvert sidesplit worth price admiss ridicul factor alon	1.0
4312	18006	69545.0	3535	mr spielberg hi compani want enjoy yourselv without feel con	3.0
4313	18008	83549.0	4319	genial conceit thi one rare pictur root throughout dearli hope rich promis script realiz screen	3.0
4314	18052	34628.0	1627	begin film in tradit graduat quickli switch someth recycl signific	2.0
4315	18074	26620.0	1221	heavi stench done hang over film	0.75
4316	18084	152224.0	8306	sheer dumb plot lrb one good idea rrb movi inescap air sleazi get down	0.0
4317	18095	94028.0	4906	cynic seriou look teenag boy best teenag	2.0
4318	18096	71869.0	3668	eastwood winc clutch hi chest gasp breath	2.0
4319	18104	153532.0	8385	much film loopi ludicr could hoot in badmovi way labori pace endless exposit tighten	1.0
4320	18107	111688.0	5928	cut hollywood satir instead fresh last week issu varieti	0.0
4321	18119	109816.0	5818	mani went see attract sole reason wa hot outsid wa air condit insid nt think ac help thi movi one bit	0.0
4322	18168	8558.0	354	hollywood satir wind up kind film target someth	0.5
4323	18171	76568.0	3938	fall victim sloppi plot insultingli unbeliev final act villai too crazi interest	0.5
4324	18177	154102.0	8419	cheap vulgar dialogu plot crawl along snail pace	0.5
4325	18191	145460.0	7905	bring tissu	3.0
4326	18197	20326.0	908	densest distil robert movi ever made	1.0
4327	18234	155915.0	8536	simpli put compel excus pair susan sarandon goldi hawn	1.0
4328	18239	25608.0	1170	throw quirki charact odd situat offkilt dialogu us say look thi	2.5
4329	18247	76246.0	3913	charm funni stori clash cultur clash motherdaught relationship	4.0
4330	18256	125119.0	6725	cherish doe nt complet surviv tonal transform dark comedi suspens thriller got enough charm appeal charact quirk forgiv still seriou problem	3.0
4331	18266	75344.0	3865	worth salut tri complex averag film	3.0
4332	18269	71517.0	3648	too bad thi likabl movi nt accomplish	2.0
4333	18275	50259.0	2471	great american adventur wonder film bring imax	4.0
4334	18283	81003.0	4175	rare see movi take speedi swan dive promis interest familiar befor land squar stupid	0.75
4335	18291	94605.0	4938	insan hilari	4.0
4336	18293	29583.0	1371	annoy orgi excess exploit ha no point goe nowher	0.0
4337	18348	104159.0	5494	onli young children	2.0
4338	18353	100642.0	5284	got pretenti eyerol moment nt entir grab stuff like	2.0
4339	18375	29956.0	1389	few piec film buzz whir veri littl	2.0
4340	18387	70585.0	3598	know make imagin	3.0
4341	18388	122524.0	6571	degrad handheld blair witch videocam footag	1.0
4342	18414	10922.0	466	get better foster leav littl room	3.0
4343	18419	46999.0	2290	truli wonder tale combin stun anim	4.0
4344	18445	125630.0	6750	sexi surpris romanc idemoto kim make gorgeou pair scene brim sexual possibl emot danger	4.0
